ItemID,Percentage1,Percentage2,Percentage3,Percentage4,Percentage5,PercentageHC1,PercentageHC2,PercentageHC3,PercentageHC4,PercentageHC5,,Phase,,Rank,FEPV,FHCEVP,P1max,P2max,P3max,P4max,P5max,P1maxHC,P2maxHC,P3maxHC,P4maxHC,P5maxHC,EPV
32347,,,,,,,,,,,Ret,3,Hands,1,68,68,58,66,68,68,90,58,58,66,68,68,67.6884
32347,,,,,,,,,,,Ret,3,Hands,1,68,68,58,66,68,68,90,58,58,66,68,68,67.6884
32524,,,,,,,,,,,Ele,3,Back,1,69,69,56,56,69,69,100,56,56,56,69,69,68.07
32524,,,,,,,,,,,Ele,3,Back,1,69,69,56,56,69,69,100,56,56,56,69,69,68.07
34334,,,,,,,,,,,Fury,5,Ranged,1,69,69,33,34,34,44,69,33,33,34,34,44,68.11
22819,,,,,,,,,,,Heal,3,Off Hand,1,69,69,80,98,98,122,122,80,80,98,98,98,68.5
28588,,,,,,,,,,,Holy,1,Two Hand,1,69,69,606,649,649,834,834,511,511,649,649,649,68.851
34362,,,,,,,,,,,Owl,5,Ring,1,92,69,61,61,83,87,92,61,61,61,73,73,91.44
30725,,,,,,,,,,,Owl,1,Hands,1,93,69,93,93,104,104,145,92,92,92,92,92,93
30725,,,,,,,,,,,Owl,1,Hands,1,93,69,93,93,104,104,145,92,92,92,92,92,93
30725,,,,,,,,,,,Aff,1,Hands,1,98,69,98,98,98,98,159,78,78,78,78,83,97.731
30725,,,,,,,,,,,Aff,1,Hands,1,98,69,98,98,98,98,159,78,78,78,78,83,97.731
30725,,,,,,,,,,,Aff,1,Hands,1,98,69,98,98,98,98,159,78,78,78,78,83,97.731
30725,,,,,,,,,,,Aff,1,Hands,1,98,69,98,98,98,98,159,78,78,78,78,83,97.731
30055,,,,,,,,,,,Ret,2,Shoulders,1,70,70,61,70,70,70,87,57,57,70,70,70,69.0809
30055,,,,,,,,,,,Ret,2,Shoulders,1,70,70,61,70,70,70,87,57,57,70,70,70,69.0809
30055,,,,,,,,,,,Ret,2,Shoulders,1,70,70,61,70,70,70,87,57,57,70,70,70,69.0809
34241,,,,,,,,,,,Ret,5,Back,1,70,70,38,38,42,46,70,38,38,38,39,46,69.386
30007,,,,,,,,,,,Tank,2,Neck,1,70,70,59,70,70,70,73,59,59,70,70,70,69.42
30007,,,,,,,,,,,Tank,2,Neck,1,70,70,59,70,70,70,73,59,59,70,70,70,69.42
30007,,,,,,,,,,,Tank,2,Neck,1,70,70,59,70,70,70,73,59,59,70,70,70,69.42
30684,,,,,,,,,,,Dest,1,Wrist,1,70,70,70,70,91,91,116,70,70,70,91,91,69.738
30684,,,,,,,,,,,Dest,1,Wrist,1,70,70,70,70,91,91,116,70,70,70,91,91,69.738
33497,,,,,,,,,,,Aff,4,Ring,1,96,70,56,56,85,96,102,46,46,49,78,78,95.508
31329,,,,,,,,,,,Tree,1,Back,1,71,71,91,91,91,91,91,71,71,91,91,91,70.4
29297,,,,,,,,,,,Tank,3,Ring,1,71,71,61,63,71,71,89,61,61,63,71,71,70.55
33499,,,,,,,,,,,Tank,4,Ring,1,71,71,61,63,71,71,89,61,61,63,71,71,70.74
29270,,,,,,,,,,,Dest,1,Off Hand,1,71,71,71,71,101,101,103,71,71,71,74,77,70.855
29270,,,,,,,,,,,Dest,1,Off Hand,1,71,71,71,71,101,101,103,71,71,71,74,77,70.855
30734,,,,,,,,,,,Arc,1,Legs,1,76,71,76,78,95,98,131,72,72,78,90,98,75.151
28484,,,,,,,,,,,Ret,1,Chest,1,78,71,78,84,91,91,122,71,71,79,83,83,77.1081
32497,,,,,,,,,,,Prot,3,Ring,1,91,71,67,72,91,91,122,59,59,68,85,85,90.552
32497,,,,,,,,,,,Prot,3,Ring,1,91,71,67,72,91,91,122,59,59,68,85,85,90.552
30215,,,,,,,,,,,Aff,2,Shoulders,1,97,71,85,97,112,112,131,75,75,79,95,95,96.701
34347,,,,,,,,,,,Dest,5,Ranged,1,72,72,40,55,55,55,72,36,36,38,38,44,71.081
32527,,,,,,,,,,,Shad,3,Ring,1,72,72,44,44,72,79,81,38,38,41,72,72,71.24
30684,,,,,,,,,,,Fire,1,Wrist,1,72,72,72,73,90,90,111,72,72,73,84,84,71.39
33281,,,,,,,,,,,Ele,4,Neck,1,72,72,61,65,70,72,99,61,61,65,65,72,71.56
29458,,,,,,,,,,,Heal,4,Off Hand,1,72,72,80,98,98,122,122,80,80,98,98,98,71.75
30207,,,,,,,,,,,Arc,2,Legs,1,78,72,76,78,95,98,131,72,72,78,90,98,77.977
34204,,,,,,,,,,,Owl,5,Neck,1,90,72,69,69,79,79,90,55,55,62,62,67,89.06
32247,,,,,,,,,,,Dest,3,Ring,1,101,72,70,70,101,118,127,61,61,63,101,101,100.973
29918,,,,,,,,,,,Fire,2,Wrist,1,73,73,72,73,90,90,111,72,72,73,84,84,72.208
34359,,,,,,,,,,,Arc,5,Neck,1,73,73,41,42,50,68,73,41,41,42,50,68,72.211
29037,,,,,,,,,,,Ele,1,Shoulders,1,73,73,73,81,98,98,136,73,73,81,98,98,72.26
30257,,,,,,,,,,,Ret,1,Legs,1,73,73,73,77,90,90,127,73,73,77,90,90,72.432
35133,,,,,,,,,,,Tank,5,Neck,1,73,73,59,70,70,70,73,59,59,70,70,70,72.8
34204,,,,,,,,,,,Shad,5,Neck,1,84,73,51,51,62,62,84,51,51,51,53,62,83.592
32349,,,,,,,,,,,Dest,3,Neck,1,96,73,85,85,96,96,124,68,68,76,88,88,95.736
32349,,,,,,,,,,,Dest,3,Neck,1,96,73,85,85,96,96,124,68,68,76,88,88,95.736
34447,,,,,,,,,,,Arc,5,Wrist,1,74,74,36,37,60,60,74,36,36,37,60,60,73.014
32586,,,,,,,,,,,Ele,3,Wrist,1,74,74,59,59,74,74,91,59,59,59,74,74,73.4
32586,,,,,,,,,,,Ele,3,Wrist,1,74,74,59,59,74,74,91,59,59,59,74,74,73.4
30725,,,,,,,,,,,Ele,1,Hands,1,81,74,81,81,92,92,131,75,75,75,85,85,80.3
30725,,,,,,,,,,,Ele,1,Hands,1,81,74,81,81,92,92,131,75,75,75,85,85,80.3
30872,,,,,,,,,,,Dest,3,Off Hand,1,101,74,71,71,101,101,103,71,71,71,74,77,100.123
30872,,,,,,,,,,,Dest,3,Off Hand,1,101,74,71,71,101,101,103,71,71,71,74,77,100.123
32590,,,,,,,,,,,Dest,3,Back,1,101,74,75,75,101,101,123,65,65,65,85,85,100.761
32590,,,,,,,,,,,Dest,3,Back,1,101,74,75,75,101,101,123,65,65,65,85,85,100.761
34362,,,,,,,,,,,Aff,5,Ring,1,102,74,56,56,85,96,102,46,46,49,78,78,101.133
34434,,,,,,,,,,,Shad,5,Wrist,1,75,75,59,59,64,64,75,59,59,59,64,64,74.186
31329,,,,,,,,,,,Heal,1,Back,1,75,75,89,131,131,131,131,75,75,131,131,131,74.25
21848,,,,,,,,,,,Arc,1,Chest,1,75,75,75,88,98,98,137,75,75,85,95,95,74.442
21869,,,,,,,,,,,Shad,1,Shoulders,1,75,75,75,75,85,85,113,75,75,75,85,85,74.93
21869,,,,,,,,,,,Shad,1,Shoulders,1,75,75,75,75,85,85,113,75,75,75,85,85,74.93
30736,,,,,,,,,,,Tree,1,Ring,1,75,75,88,106,106,106,106,75,75,82,82,82,75
30740,,,,,,,,,,,Arms,1,Shoulders,1,89,75,89,89,102,102,116,75,75,88,102,102,88.08
30740,,,,,,,,,,,Arms,1,Shoulders,1,89,75,89,89,102,102,116,75,75,88,102,102,88.08
28830,,,,,,,,,,,Prot,1,Trinket,1,76,76,76,104,104,104,104,76,76,104,104,104,75.13
29270,,,,,,,,,,,Fire,1,Off Hand,1,76,76,76,76,105,105,105,76,76,76,79,79,75.372
29270,,,,,,,,,,,Fire,1,Off Hand,1,76,76,76,76,105,105,105,76,76,76,79,79,75.372
29950,,,,,,,,,,,Ret,2,Legs,1,77,77,73,77,90,90,127,73,73,77,90,90,76.9511
30129,,,,,,,,,,,Ret,2,Chest,1,84,77,78,84,91,91,122,71,71,79,83,83,83.024
28824,,,,,,,,,,,Arms,1,Hands,1,78,78,78,78,102,102,138,78,78,78,88,88,77.16
28824,,,,,,,,,,,Arms,1,Hands,1,78,78,78,78,102,102,138,78,78,78,88,88,77.16
32256,,,,,,,,,,,Arc,3,Waist,1,78,78,59,59,78,78,97,59,59,59,78,78,77.228
32256,,,,,,,,,,,Arc,3,Waist,1,78,78,59,59,78,78,97,59,59,59,78,78,77.228
34241,,,,,,,,,,,Arms,5,Back,1,78,78,55,55,67,67,78,55,55,55,56,60,77.606
29095,,,,,,,,,,,Owl,1,Shoulders,1,78,78,78,99,113,113,125,78,78,82,101,101,77.8
24256,,,,,,,,,,,Aff,1,Waist,1,78,78,78,122,122,122,142,78,78,89,97,97,77.853
29274,,,,,,,,,,,Tree,1,Off Hand,1,78,78,78,90,90,90,90,78,78,90,90,90,78
29274,,,,,,,,,,,Tree,1,Off Hand,1,78,78,78,90,90,90,90,78,78,90,90,90,78
34204,,,,,,,,,,,Aff,5,Neck,1,100,78,71,71,80,80,100,53,53,58,60,68,99.041
31329,,,,,,,,,,,Resto,1,Back,1,79,79,90,144,144,144,144,79,79,144,144,144,78.26
34242,,,,,,,,,,,Arc,5,Back,1,79,79,37,38,60,60,79,37,37,38,60,60,78.538
21870,,,,,,,,,,,Aff,1,Feet,1,79,79,79,88,88,88,150,79,79,79,88,88,78.914
28776,,,,,,,,,,,Fury,1,Hands,1,79,79,79,82,107,107,149,79,79,82,97,97,78.96
30675,,,,,,,,,,,Shad,1,Waist,1,79,79,79,98,98,98,107,79,79,80,90,90,79
30680,,,,,,,,,,,Owl,1,Feet,1,79,79,79,86,99,99,107,79,79,79,99,99,79
30680,,,,,,,,,,,Ele,1,Feet,1,79,79,79,79,87,87,124,79,79,79,87,87,79
30680,,,,,,,,,,,Ele,1,Feet,1,79,79,79,79,87,87,124,79,79,79,87,87,79
32345,,,,,,,,,,,Arms,3,Feet,1,98,79,70,76,98,98,121,67,67,73,91,91,97.84
32345,,,,,,,,,,,Arms,3,Feet,1,98,79,70,76,98,98,121,67,67,73,91,91,97.84
32349,,,,,,,,,,,Fire,3,Neck,1,101,79,90,90,101,101,118,78,78,81,94,94,100.864
32349,,,,,,,,,,,Fire,3,Neck,1,101,79,90,90,101,101,118,78,78,81,94,94,100.864
30872,,,,,,,,,,,Fire,3,Off Hand,1,105,79,76,76,105,105,105,76,76,76,79,79,104.438
30872,,,,,,,,,,,Fire,3,Off Hand,1,105,79,76,76,105,105,105,76,76,76,79,79,104.438
30872,,,,,,,,,,,Fire,3,Off Hand,1,105,79,76,76,105,105,105,76,76,76,79,79,104.438
32247,,,,,,,,,,,Fire,3,Ring,1,107,79,70,70,107,111,119,65,65,67,96,96,106.754
32483,,,,,,,,,,,Owl,3,Trinket,1,109,79,85,85,109,109,109,85,85,85,85,88,108.2
32483,,,,,,,,,,,Owl,3,Trinket,1,109,79,85,85,109,109,109,85,85,85,85,88,108.2
32483,,,,,,,,,,,Owl,3,Trinket,1,109,79,85,85,109,109,109,85,85,85,85,88,108.2
32587,,,,,,,,,,,Arc,3,Shoulders,1,80,80,54,63,80,80,99,54,54,63,80,80,79.1
32587,,,,,,,,,,,Arc,3,Shoulders,1,80,80,54,63,80,80,99,54,54,63,80,80,79.1
34358,,,,,,,,,,,Arms,5,Neck,1,80,80,59,59,72,72,80,44,44,54,64,64,79.171
27683,,,,,,,,,,,Aff,1,Trinket,1,80,80,80,80,120,120,120,80,80,80,84,84,79.286
27683,,,,,,,,,,,Aff,1,Trinket,1,80,80,80,80,120,120,120,80,80,80,84,84,79.286
28779,,,,,,,,,,,Arms,1,Waist,1,80,80,80,106,106,106,137,80,80,106,106,106,79.76
30038,,,,,,,,,,,Shad,2,Waist,1,98,80,79,98,98,98,107,79,79,80,90,90,97.0766
30038,,,,,,,,,,,Shad,2,Waist,1,98,80,79,98,98,98,107,79,79,80,90,90,97.0766
30038,,,,,,,,,,,Shad,2,Waist,1,98,80,79,98,98,98,107,79,79,80,90,90,97.0766
24256,,,,,,,,,,,Ele,1,Waist,1,81,81,81,96,110,110,125,81,81,89,110,110,80.05
30173,,,,,,,,,,,Ele,2,Shoulders,1,81,81,73,81,98,98,136,73,73,81,98,98,80.69
30107,,,,,,,,,,,Arc,2,Chest,1,88,81,75,88,98,98,137,75,75,85,95,95,87.168
30740,,,,,,,,,,,Fury,1,Shoulders,1,89,81,89,93,107,107,126,81,81,93,107,107,88.6
33296,,,,,,,,,,,Prot,4,Neck,1,96,81,59,69,72,96,103,56,56,61,69,81,95.797
30235,,,,,,,,,,,Owl,2,Shoulders,1,99,81,78,99,113,113,125,78,78,82,101,101,98.7
30024,,,,,,,,,,,Fire,2,Shoulders,1,108,81,90,108,128,128,163,90,90,107,128,128,107.38
29947,,,,,,,,,,,Fury,2,Hands,1,82,82,79,82,107,107,149,79,79,82,97,97,81.33
21870,,,,,,,,,,,Shad,1,Feet,1,82,82,82,82,82,82,100,82,82,82,82,82,81.558
21870,,,,,,,,,,,Shad,1,Feet,1,82,82,82,82,82,82,100,82,82,82,82,82,81.558
21870,,,,,,,,,,,Shad,1,Feet,1,82,82,82,82,82,82,100,82,82,82,82,82,81.558
21870,,,,,,,,,,,Shad,1,Feet,1,82,82,82,82,82,82,100,82,82,82,82,82,81.558
28779,,,,,,,,,,,Fury,1,Waist,1,82,82,82,114,114,114,162,82,82,114,114,114,81.6
32527,,,,,,,,,,,Ele,3,Ring,1,82,82,63,63,82,82,99,63,63,63,82,82,82
32527,,,,,,,,,,,Ele,3,Ring,1,82,82,63,63,82,82,99,63,63,63,82,82,82
32944,,,,,,,,,,,BM,2,One Hand,1,104,82,93,104,114,126,153,93,93,93,114,126,103.95
31054,,,,,,,,,,,Aff,3,Shoulders,1,112,82,85,97,112,112,131,75,75,79,95,95,111.64
31054,,,,,,,,,,,Aff,3,Shoulders,1,112,82,85,97,112,112,131,75,75,79,95,95,111.64
24114,,,,,,,,,,,Enh,1,Neck,1,118,82,118,118,148,148,167,94,94,110,117,117,117.056
24114,,,,,,,,,,,Enh,1,Neck,1,118,82,118,118,148,148,167,94,94,110,117,117,117.056
32331,,,,,,,,,,,Fire,3,Back,1,83,83,75,75,83,83,116,70,70,70,83,83,82.95
32331,,,,,,,,,,,Fire,3,Back,1,83,83,75,75,83,83,116,70,70,70,83,83,82.95
30905,,,,,,,,,,,Ret,3,Chest,1,91,83,78,84,91,91,122,71,71,79,83,83,90.8136
30905,,,,,,,,,,,Ret,3,Chest,1,91,83,78,84,91,91,122,71,71,79,83,83,90.8136
30050,,,,,,,,,,,Dest,2,Feet,1,111,83,102,111,114,114,184,102,102,102,114,114,110.699
34179,,,,,,,,,,,Ele,5,Off Hand,1,84,84,49,58,70,70,84,49,49,58,64,64,83.49
34190,,,,,,,,,,,Tank,5,Back,1,84,84,56,64,64,67,84,56,56,64,64,65,83.75
29274,,,,,,,,,,,Resto,1,Off Hand,1,84,84,84,99,99,138,138,84,84,99,99,99,84
29274,,,,,,,,,,,Resto,1,Off Hand,1,84,84,84,99,99,138,138,84,84,99,99,99,84
30739,,,,,,,,,,,Arms,1,Legs,1,101,84,101,108,147,147,177,88,88,108,147,147,100.471
32483,,,,,,,,,,,Shad,3,Trinket,1,104,84,85,85,104,104,107,85,85,85,85,88,103.23
32483,,,,,,,,,,,Shad,3,Trinket,1,104,84,85,85,104,104,107,85,85,85,85,88,103.23
28672,,,,,,,,,,,BM,1,Back,1,109,84,109,126,135,135,192,107,107,126,126,128,108.7
33497,,,,,,,,,,,Fire,4,Ring,1,111,84,70,70,107,111,119,65,65,67,96,96,110.98
24114,,,,,,,,,,,BM,1,Neck,1,115,84,115,126,146,146,165,90,90,126,126,126,114.9
32483,,,,,,,,,,,Aff,3,Trinket,1,120,84,80,80,120,120,120,80,80,80,84,84,119.597
32483,,,,,,,,,,,Aff,3,Trinket,1,120,84,80,80,120,120,120,80,80,80,84,84,119.597
32483,,,,,,,,,,,Aff,3,Trinket,1,120,84,80,80,120,120,120,80,80,80,84,84,119.597
30724,,,,,,,,,,,Rog,1,Ranged,1,85,85,85,91,91,91,138,85,85,85,85,85,84.16
30884,,,,,,,,,,,Shad,3,Shoulders,1,85,85,75,75,85,85,113,75,75,75,85,85,84.424
30884,,,,,,,,,,,Shad,3,Shoulders,1,85,85,75,75,85,85,113,75,75,75,85,85,84.424
34429,,,,,,,,,,,Arc,5,Trinket,1,85,85,62,62,67,67,85,62,62,62,62,62,84.709
23207,,,,,,,,,,,Owl,1,Trinket,1,85,85,85,85,109,109,109,85,85,85,85,88,85
23207,,,,,,,,,,,Shad,1,Trinket,1,85,85,85,85,104,104,107,85,85,85,85,88,85
23207,,,,,,,,,,,Ele,1,Trinket,1,85,85,85,91,99,99,118,85,85,91,91,91,85
23207,,,,,,,,,,,Owl,1,Trinket,1,85,85,85,85,109,109,109,85,85,85,85,88,85
23207,,,,,,,,,,,Shad,1,Trinket,1,85,85,85,85,104,104,107,85,85,85,85,88,85
31008,,,,,,,,,,,Ele,3,Hands,1,92,85,81,81,92,92,131,75,75,75,85,85,91.41
31008,,,,,,,,,,,Ele,3,Hands,1,92,85,81,81,92,92,131,75,75,75,85,85,91.41
28967,,,,,,,,,,,Dest,1,Shoulders,1,107,85,107,120,140,140,167,97,97,102,122,122,106.506
30037,,,,,,,,,,,Fire,2,Feet,1,112,85,96,112,120,120,161,96,96,96,120,120,111.09
30725,,,,,,,,,,,Dest,1,Hands,1,115,85,115,115,118,118,195,111,111,111,111,111,114.869
30725,,,,,,,,,,,Dest,1,Hands,1,115,85,115,115,118,118,195,111,111,111,111,111,114.869
29073,,,,,,,,,,,Ret,1,Head,1,86,86,86,103,126,126,140,86,86,100,120,120,85.3705
29056,,,,,,,,,,,Shad,1,Chest,1,99,86,99,122,122,122,157,98,98,101,104,104,98.9364
34431,,,,,,,,,,,Ret,5,Wrist,1,87,87,44,46,51,51,87,44,44,44,51,51,86.2488
32239,,,,,,,,,,,Ele,3,Feet,1,87,87,79,79,87,87,124,79,79,79,87,87,86.52
32239,,,,,,,,,,,Ele,3,Feet,1,87,87,79,79,87,87,124,79,79,79,87,87,86.52
32363,,,,,,,,,,,Holy,2,Two Hand,1,87,87,606,649,649,834,834,511,511,649,649,649,86.808
32363,,,,,,,,,,,Holy,3,Two Hand,1,87,87,606,649,649,834,834,511,511,649,649,649,86.808
34388,,,,,,,,,,,Ret,5,Shoulders,1,87,87,61,70,70,70,87,57,57,70,70,70,86.9912
30057,,,,,,,,,,,Prot,2,Wrist,1,99,87,98,99,106,107,116,98,98,98,106,107,98.158
32278,,,,,,,,,,,Arms,3,Hands,1,102,87,78,78,102,102,138,78,78,78,88,88,101.875
32278,,,,,,,,,,,Arms,3,Hands,1,102,87,78,78,102,102,138,78,78,78,88,88,101.875
28964,,,,,,,,,,,Aff,1,Chest,1,106,87,106,156,156,156,185,97,97,117,117,117,105.751
30736,,,,,,,,,,,Heal,1,Ring,1,88,88,88,136,136,136,136,88,88,136,136,136,87.19
30736,,,,,,,,,,,Heal,1,Ring,1,88,88,88,136,136,136,136,88,88,136,136,136,87.19
34242,,,,,,,,,,,Shad,5,Back,1,88,88,47,47,68,68,88,47,47,47,57,57,87.612
32239,,,,,,,,,,,Aff,3,Feet,1,88,88,79,88,88,88,150,79,79,79,88,88,87.882
32239,,,,,,,,,,,Aff,3,Feet,1,88,88,79,88,88,88,150,79,79,79,88,88,87.882
32345,,,,,,,,,,,Fury,3,Feet,1,99,88,70,77,99,99,140,67,67,75,94,94,99
32345,,,,,,,,,,,Fury,3,Feet,1,99,88,70,77,99,99,140,67,67,75,94,94,99
24266,,,,,,,,,,,Shad,1,Head,1,100,88,100,122,134,134,158,88,88,114,118,118,99.3592
28672,,,,,,,,,,,Rog,1,Back,1,129,88,129,130,156,156,228,117,117,130,130,148,128.52
28502,,,,,,,,,,,Tank,1,Wrist,1,89,89,89,98,119,119,146,89,89,98,119,119,88.1
28830,,,,,,,,,,,Arms,1,Trinket,1,89,89,89,160,160,160,160,89,89,160,160,160,88.38
34213,,,,,,,,,,,Tank,5,Ring,1,89,89,61,63,71,71,89,61,61,63,71,71,88.4
34446,,,,,,,,,,,Owl,5,Wrist,1,89,89,59,59,73,73,89,59,59,59,69,69,88.4
34189,,,,,,,,,,,Arms,5,Ring,1,89,89,56,64,74,74,89,47,47,47,64,69,88.578
30038,,,,,,,,,,,Ele,2,Waist,1,96,89,81,96,110,110,125,81,81,89,110,110,95.9
30725,,,,,,,,,,,Fire,1,Hands,1,119,89,119,119,132,132,185,117,117,117,117,117,118.99
30725,,,,,,,,,,,Fire,1,Hands,1,119,89,119,119,132,132,185,117,117,117,117,117,118.99
30038,,,,,,,,,,,Aff,2,Waist,1,122,89,78,122,122,122,142,78,78,89,97,97,121.834
30038,,,,,,,,,,,Aff,2,Waist,1,122,89,78,122,122,122,142,78,78,89,97,97,121.834
30038,,,,,,,,,,,Aff,2,Waist,1,122,89,78,122,122,122,142,78,78,89,97,97,121.834
30900,,,,,,,,,,,Ret,3,Legs,1,90,90,73,77,90,90,127,73,73,77,90,90,89.1604
30900,,,,,,,,,,,Ret,3,Legs,1,90,90,73,77,90,90,127,73,73,77,90,90,89.1604
34242,,,,,,,,,,,Owl,5,Back,1,90,90,60,60,64,64,90,54,54,54,64,64,89.48
34343,,,,,,,,,,,Ret,5,Hands,1,90,90,58,66,68,68,90,58,58,66,68,68,89.5874
30911,,,,,,,,,,,Tree,2,Off Hand,1,90,90,78,90,90,90,90,78,78,90,90,90,89.6
30911,,,,,,,,,,,Tree,3,Off Hand,1,90,90,78,90,90,90,90,78,78,90,90,90,89.6
30911,,,,,,,,,,,Tree,4,Off Hand,1,90,90,78,90,90,90,90,78,78,90,90,90,89.6
29079,,,,,,,,,,,Fire,1,Shoulders,1,90,90,90,108,128,128,163,90,90,107,128,128,89.68
30684,,,,,,,,,,,Tree,1,Wrist,1,90,90,90,101,101,112,112,90,90,101,101,101,90
30684,,,,,,,,,,,Resto,1,Wrist,1,90,90,90,130,131,146,146,90,90,130,130,130,90
30684,,,,,,,,,,,Heal,1,Wrist,1,90,90,96,121,121,122,122,90,90,121,121,121,90
30684,,,,,,,,,,,Tree,1,Wrist,1,90,90,90,101,101,112,112,90,90,101,101,101,90
30684,,,,,,,,,,,Resto,1,Wrist,1,90,90,90,130,131,146,146,90,90,130,130,130,90
30916,,,,,,,,,,,Arc,3,Legs,1,95,90,76,78,95,98,131,72,72,78,90,98,94.313
32483,,,,,,,,,,,Ele,3,Trinket,1,99,90,85,91,99,99,118,85,85,91,91,91,98.3
32483,,,,,,,,,,,Ele,3,Trinket,1,99,90,85,91,99,99,118,85,85,91,91,91,98.3
31035,,,,,,,,,,,Owl,3,Hands,1,104,90,93,93,104,104,145,92,92,92,92,92,103.88
31035,,,,,,,,,,,Owl,3,Hands,1,104,90,93,93,104,104,145,92,92,92,92,92,103.88
33497,,,,,,,,,,,Dest,4,Ring,1,118,90,70,70,101,118,127,61,61,63,101,101,117.107
34362,,,,,,,,,,,Fire,5,Ring,1,119,90,70,70,107,111,119,65,65,67,96,96,118.38
24114,,,,,,,,,,,Rog,1,Neck,1,141,90,141,141,171,171,200,96,96,130,130,130,140.52
24114,,,,,,,,,,,Rog,1,Neck,1,141,90,141,141,171,171,200,96,96,130,130,130,140.52
34436,,,,,,,,,,,Aff,5,Wrist,1,91,91,55,55,73,73,91,55,55,55,70,70,90.163
30626,,,,,,,,,,,Ele,2,Trinket,1,91,91,85,91,99,99,118,85,85,91,91,91,90.2
32586,,,,,,,,,,,Dest,3,Wrist,1,91,91,70,70,91,91,116,70,70,70,91,91,90.289
32586,,,,,,,,,,,Dest,3,Wrist,1,91,91,70,70,91,91,116,70,70,70,91,91,90.289
34437,,,,,,,,,,,Ele,5,Wrist,1,91,91,59,59,74,74,91,59,59,59,74,74,90.39
30106,,,,,,,,,,,Ret,2,Waist,1,91,91,57,91,91,91,124,57,57,91,91,91,90.6395
30106,,,,,,,,,,,Ret,2,Waist,1,91,91,57,91,91,91,124,57,57,91,91,91,90.6395
30106,,,,,,,,,,,Ret,2,Waist,1,91,91,57,91,91,91,124,57,57,91,91,91,90.6395
32337,,,,,,,,,,,Tree,2,Back,1,91,91,91,91,91,91,91,71,71,91,91,91,90.7
32337,,,,,,,,,,,Tree,3,Back,1,91,91,91,91,91,91,91,71,71,91,91,91,90.7
32337,,,,,,,,,,,Tree,4,Back,1,91,91,91,91,91,91,91,71,71,91,91,91,90.7
34574,,,,,,,,,,,Arc,5,Feet,1,94,91,50,53,65,67,94,50,50,53,65,67,93.998
34441,,,,,,,,,,,Arms,5,Wrist,1,107,91,63,69,71,71,107,63,63,63,63,63,106.82
28484,,,,,,,,,,,Arms,1,Chest,1,115,91,115,124,141,144,186,98,98,108,123,125,114.68
30738,,,,,,,,,,,Enh,1,Ring,1,116,91,116,129,151,151,157,94,94,101,129,133,115.551
29033,,,,,,,,,,,Ele,1,Chest,1,92,92,92,123,126,126,197,92,92,114,121,124,91.6
21846,,,,,,,,,,,Owl,1,Waist,1,92,92,92,120,120,120,128,92,92,92,103,103,91.64
30736,,,,,,,,,,,Resto,1,Ring,1,92,92,92,152,152,152,152,92,92,152,152,152,91.79
30736,,,,,,,,,,,Resto,1,Ring,1,92,92,92,152,152,152,152,92,92,152,152,152,91.79
30739,,,,,,,,,,,Fury,1,Legs,1,103,92,103,112,160,160,185,92,92,112,160,160,102.04
30734,,,,,,,,,,,Shad,1,Legs,1,106,92,106,106,120,120,154,92,92,95,106,106,105.6971
30734,,,,,,,,,,,Shad,1,Legs,1,106,92,106,106,120,120,154,92,92,95,106,106,105.6971
30738,,,,,,,,,,,BM,1,Ring,1,114,92,114,128,149,154,165,104,104,104,147,154,113.95
30038,,,,,,,,,,,Owl,2,Waist,1,120,92,92,120,120,120,128,92,92,92,103,103,119.6
30038,,,,,,,,,,,Owl,2,Waist,1,120,92,92,120,120,120,128,92,92,92,103,103,119.6
30038,,,,,,,,,,,Owl,2,Waist,1,120,92,92,120,120,120,128,92,92,92,103,103,119.6
30215,,,,,,,,,,,Dest,2,Shoulders,1,120,92,107,120,140,140,167,97,97,102,122,122,119.693
30055,,,,,,,,,,,Fury,2,Shoulders,1,93,93,89,93,107,107,126,81,81,93,107,107,92.94
30788,,,,,,,,,,,BM,1,One Hand,1,93,93,93,104,114,126,153,93,93,93,114,126,93
34557,,,,,,,,,,,Arc,5,Waist,1,97,94,59,59,78,78,97,59,59,59,78,78,96.699
31057,,,,,,,,,,,Arc,3,Chest,1,98,95,75,88,98,98,137,75,75,85,95,95,97.998
31057,,,,,,,,,,,Arc,3,Chest,1,98,95,75,88,98,98,137,75,75,85,95,95,97.998
34569,,,,,,,,,,,Arms,5,Feet,1,121,95,70,76,98,98,121,67,67,73,91,91,120.32
30101,,,,,,,,,,,Arms,2,Chest,1,124,95,115,124,141,144,186,98,98,108,123,125,123.294
29246,,,,,,,,,,,BM,1,Wrist,1,96,96,96,117,148,148,187,96,96,117,143,143,95.2
29076,,,,,,,,,,,Arc,1,Head,1,96,96,96,105,117,117,150,96,96,105,114,114,95.319
32524,,,,,,,,,,,Aff,3,Back,2,65,65,60,60,81,81,96,50,50,50,65,65,64.289
30680,,,,,,,,,,,Fire,1,Feet,1,96,96,96,112,120,120,161,96,96,96,120,120,95.59
34528,,,,,,,,,,,Shad,5,Waist,1,107,96,79,98,98,98,107,79,79,80,90,90,106.1248
30738,,,,,,,,,,,Rog,1,Ring,1,133,96,133,150,183,183,189,109,109,109,152,163,132.04
34189,,,,,,,,,,,Fury,5,Ring,1,97,97,57,65,76,76,97,50,50,54,66,74,96.625
