ItemID,Spec,GamePhase,ItemPhase,Slot,Rank,FEPV,FHCEVP,P1max,P2max,P3max,P4max,P5max,P1maxHC,P2maxHC,P3maxHC,P4maxHC,P5maxHC,EPV
21871,Dest,1,1,Chest,3,126,126,144,192,192,192,233,144,144,150,150,150,125.63
21871,Shad,2,1,Chest,4,98,98,99,122,122,122,157,98,98,101,104,104,97.24
21871,Aff,2,1,Chest,6,97,97,106,156,156,156,185,97,97,117,117,117,96.06
21871,Shad,4,1,Chest,6,98,98,99,122,122,122,157,98,98,101,104,104,97.24
21871,Dest,2,1,Chest,6,126,126,144,192,192,192,233,144,144,150,150,150,125.63
21871,Aff,3,1,Chest,9,97,97,106,156,156,156,185,97,97,117,117,117,96.06
21871,Shad,5,1,Chest,10,98,98,99,122,122,122,157,98,98,101,104,104,97.24
21871,Dest,3,1,Chest,10,126,126,144,192,192,192,233,144,144,150,150,150,125.63
21871,Aff,4,1,Chest,12,97,97,106,156,156,156,185,97,97,117,117,117,96.06
21871,Dest,4,1,Chest,13,126,126,144,192,192,192,233,144,144,150,150,150,125.63
21873,Resto,1,1,Waist,1,133,133,138,173,173,210,210,121,121,173,173,173,132.09
21873,Tree,4,1,Waist,1,136,136,136,136,136,141,141,121,121,134,134,134,135.9
21873,Tree,4,2,Waist,1,136,136,136,136,136,141,141,121,121,134,134,134,135.9
21873,Tree,4,3,Waist,1,136,136,136,136,136,141,141,121,121,134,134,134,135.9
21873,Heal,2,1,Waist,1,137,137,137,159,159,188,188,125,125,159,159,159,137
21873,Holy,1,1,Waist,1,172,172,195,207,207,257,257,162,162,207,207,207,171.557
21873,Resto,2,1,Waist,2,133,133,138,173,173,210,210,121,121,173,173,173,132.09
21873,Tree,5,4,Waist,2,136,136,136,136,136,141,141,121,121,134,134,134,135.9
21873,Holy,2,1,Waist,2,172,172,195,207,207,257,257,162,162,207,207,207,171.557
21873,Holy,3,2,Waist,4,172,172,195,207,207,257,257,162,162,207,207,207,171.557
21873,Resto,3,2,Waist,5,133,133,138,173,173,210,210,121,121,173,173,173,132.09
21873,Holy,4,3,Waist,5,172,172,195,207,207,257,257,162,162,207,207,207,171.557
21873,Heal,3,2,Waist,6,137,137,137,159,159,188,188,125,125,159,159,159,137
21873,Holy,5,4,Waist,6,172,172,195,207,207,257,257,162,162,207,207,207,171.557
21873,Resto,4,3,Waist,7,133,133,138,173,173,210,210,121,121,173,173,173,132.09
21873,Heal,4,3,Waist,8,137,137,137,159,159,188,188,125,125,159,159,159,137
21873,Resto,5,4,Waist,9,133,133,138,173,173,210,210,121,121,173,173,173,132.09
21873,Heal,5,4,Waist,9,137,137,137,159,159,188,188,125,125,159,159,159,137
21874,Tree,1,1,Shoulders,2,105,105,137,149,149,160,160,128,128,149,149,149,104.8
21874,Heal,1,1,Shoulders,2,106,106,143,161,161,216,216,128,128,161,161,161,105.25
21874,Resto,1,1,Shoulders,2,111,111,132,174,174,227,227,111,111,174,174,174,110.82
21874,Holy,1,1,Shoulders,3,162,162,191,226,226,240,240,176,176,226,226,226,161.952
21874,Tree,2,1,Shoulders,4,105,105,137,149,149,160,160,128,128,149,149,149,104.8
21874,Holy,2,1,Shoulders,4,162,162,191,226,226,240,240,176,176,226,226,226,161.952
21874,Tree,3,2,Shoulders,6,105,105,137,149,149,160,160,128,128,149,149,149,104.8
21874,Resto,2,1,Shoulders,6,111,111,132,174,174,227,227,111,111,174,174,174,110.82
21874,Tree,4,3,Shoulders,7,105,105,137,149,149,160,160,128,128,149,149,149,104.8
21874,Heal,2,1,Shoulders,7,106,106,143,161,161,216,216,128,128,161,161,161,105.25
21874,Holy,4,2,Shoulders,7,162,162,191,226,226,240,240,176,176,226,226,226,161.952
21874,Holy,4,3,Shoulders,7,162,162,191,226,226,240,240,176,176,226,226,226,161.952
21874,Holy,5,4,Shoulders,8,162,162,191,226,226,240,240,176,176,226,226,226,161.952
21874,Tree,5,4,Shoulders,10,105,105,137,149,149,160,160,128,128,149,149,149,104.8
21874,Resto,3,2,Shoulders,12,111,111,132,174,174,227,227,111,111,174,174,174,110.82
21874,Resto,4,3,Shoulders,14,111,111,132,174,174,227,227,111,111,174,174,174,110.82
21874,Heal,3,2,Shoulders,15,106,106,143,161,161,216,216,128,128,161,161,161,105.25
21875,Resto,1,1,Chest,1,180,180,189,203,224,316,316,154,154,203,203,316,179.25
21875,Tree,1,1,Chest,1,182,182,189,208,208,229,229,171,171,208,208,229,182
21875,Holy,1,1,Chest,1,246,246,267,310,310,360,360,229,229,310,310,310,245.348
21875,Resto,2,1,Chest,2,180,180,189,203,224,316,316,154,154,203,203,316,179.25
21875,Tree,2,1,Chest,2,182,182,189,208,208,229,229,171,171,208,208,229,182
21875,Heal,1,1,Chest,2,183,183,204,223,223,293,293,188,188,223,223,292,182.5
21875,Holy,2,1,Chest,2,246,246,267,310,310,360,360,229,229,310,310,310,245.348
21875,Tree,3,2,Chest,3,182,182,189,208,208,229,229,171,171,208,208,229,182
21875,Heal,2,1,Chest,3,183,183,204,223,223,293,293,188,188,223,223,292,182.5
21875,Holy,3,2,Chest,3,246,246,267,310,310,360,360,229,229,310,310,310,245.348
21875,Resto,3,2,Chest,4,180,180,189,203,224,316,316,154,154,203,203,316,179.25
21875,Heal,3,2,Chest,4,183,183,204,223,223,293,293,188,188,223,223,292,182.5
21875,Holy,4,3,Chest,4,246,246,267,310,310,360,360,229,229,310,310,310,245.348
21875,Tree,4,3,Chest,5,182,182,189,208,208,229,229,171,171,208,208,229,182
21875,Heal,4,3,Chest,5,183,183,204,223,223,293,293,188,188,223,223,292,182.5
21875,Resto,4,3,Chest,6,180,180,189,203,224,316,316,154,154,203,203,316,179.25
21875,Holy,5,4,Chest,7,246,246,267,310,310,360,360,229,229,310,310,310,245.348
21875,Tree,5,4,Chest,9,182,182,189,208,208,229,229,171,171,208,208,229,182
21875,Heal,5,4,Chest,13,183,183,204,223,223,293,293,188,188,223,223,292,182.5
21875,Resto,5,4,Chest,15,180,180,189,203,224,316,316,154,154,203,203,316,179.25
22128,Dest,1,1,Ranged,3,36,36,40,55,55,55,72,36,36,38,38,44,35.46
22128,Dest,2,1,Ranged,4,36,36,40,55,55,55,72,36,36,38,38,44,35.46
22128,Dest,3,1,Ranged,5,36,36,40,55,55,55,72,36,36,38,38,44,35.46
22128,Dest,4,1,Ranged,6,36,36,40,55,55,55,72,36,36,38,38,44,35.46
22128,Dest,5,1,Ranged,7,36,36,40,55,55,55,72,36,36,38,38,44,35.46
22419,Prot,1,1,Shoulders,15,102,95,151,169,174,174,201,144,144,169,174,174,101.16
22436,BM,1,1,Chest,9,159,144,210,234,265,265,373,186,186,228,254,254,158.2
22436,BM,2,1,Chest,13,159,144,210,234,265,265,373,186,186,228,254,254,158.2
22436,SV,1,1,Chest,13,255,240,324,363,419,419,546,306,306,362,419,419,254.4
22437,SV,1,1,Legs,14,225,225,395,395,424,424,566,371,371,388,424,424,224.98
22443,BM,1,1,Wrist,6,86,71,96,117,148,148,187,96,96,117,143,143,85.9
22443,SV,1,1,Wrist,9,143,128,172,189,239,239,285,172,172,189,221,221,142.78
22443,BM,2,1,Wrist,10,86,71,96,117,148,148,187,96,96,117,143,143,85.9
22443,SV,2,1,Wrist,13,143,128,172,189,239,239,285,172,172,189,221,221,142.78
22471,Resto,1,1,Wrist,13,49,49,90,130,131,146,146,90,90,130,130,130,48.36
22477,Rog,1,1,Legs,15,154,130,277,277,300,300,443,208,208,261,300,300,153.86
22479,Rog,1,1,Shoulders,11,122,98,178,213,252,252,296,168,168,213,252,252,121.86
22479,Rog,2,1,Shoulders,14,122,98,178,213,252,252,296,168,168,213,252,252,121.86
22480,Rog,1,1,Feet,14,114,89,189,189,222,227,309,157,157,157,222,222,113.04
22483,Rog,1,1,Wrist,11,83,83,101,130,174,174,231,100,100,130,157,157,82.1
22483,Rog,2,1,Wrist,14,83,83,101,130,174,174,231,100,100,130,157,157,82.1
22492,Tree,1,1,Feet,13,59,59,142,142,142,142,142,142,142,142,142,142,58.7
22493,Tree,1,1,Hands,12,65,65,119,135,135,164,164,119,119,135,135,145,64.4
22493,Tree,2,1,Hands,15,65,65,119,135,135,164,164,119,119,135,135,145,64.4
22494,Tree,1,1,Waist,13,64,64,136,136,136,141,141,121,121,134,134,134,63.8
22495,Tree,1,1,Wrist,11,48,48,90,101,101,112,112,90,90,101,101,101,47.3
22495,Tree,2,1,Wrist,15,48,48,90,101,101,112,112,90,90,101,101,101,47.3
22507,Aff,1,1,Shoulders,13,49,37,85,97,112,112,131,75,75,79,95,95,48.438
22507,Dest,1,1,Shoulders,14,63,50,107,120,140,140,167,97,97,102,122,122,62.07
22512,Holy,1,1,Chest,6,162,162,267,310,310,360,360,229,229,310,310,310,161.648
22512,Holy,2,1,Chest,8,162,162,267,310,310,360,360,229,229,310,310,310,161.648
22512,Holy,3,2,Chest,12,162,162,267,310,310,360,360,229,229,310,310,310,161.648
22512,Holy,4,3,Chest,14,162,162,267,310,310,360,360,229,229,310,310,310,161.648
22513,Holy,1,1,Legs,9,162,162,261,279,279,343,343,222,222,279,279,290,161.604
22513,Holy,2,1,Legs,11,162,162,261,279,279,343,343,222,222,279,279,290,161.604
22514,Holy,1,1,Head,9,167,167,307,331,331,396,396,290,290,331,331,364,166.025
22514,Holy,2,1,Head,14,167,167,307,331,331,396,396,290,290,331,331,364,166.025
22515,Holy,1,1,Shoulders,6,121,121,191,226,226,240,240,176,176,226,226,226,120.614
22515,Holy,2,1,Shoulders,8,121,121,191,226,226,240,240,176,176,226,226,226,120.614
22515,Holy,4,2,Shoulders,12,121,121,191,226,226,240,240,176,176,226,226,226,120.614
22515,Holy,4,3,Shoulders,12,121,121,191,226,226,240,240,176,176,226,226,226,120.614
22516,Holy,1,1,Feet,7,121,121,190,203,203,257,257,162,162,203,203,208,120.679
22516,Holy,2,1,Feet,10,121,121,190,203,203,257,257,162,162,203,203,208,120.679
22516,Holy,3,2,Feet,14,121,121,190,203,203,257,257,162,162,203,203,208,120.679
22516,Holy,4,3,Feet,15,121,121,190,203,203,257,257,162,162,203,203,208,120.679
22517,Holy,1,1,Hands,4,126,126,192,220,220,273,273,162,162,220,220,220,125.69
22517,Holy,2,1,Hands,5,126,126,192,220,220,273,273,162,162,220,220,220,125.69
22517,Holy,3,2,Hands,7,126,126,192,220,220,273,273,162,162,220,220,220,125.69
22517,Holy,4,3,Hands,8,126,126,192,220,220,273,273,162,162,220,220,220,125.69
22517,Holy,5,4,Hands,13,126,126,192,220,220,273,273,162,162,220,220,220,125.69
22518,Holy,1,1,Waist,8,118,118,195,207,207,257,257,162,162,207,207,207,117.633
22518,Holy,2,1,Waist,10,118,118,195,207,207,257,257,162,162,207,207,207,117.633
22518,Holy,3,2,Waist,13,118,118,195,207,207,257,257,162,162,207,207,207,117.633
22518,Holy,4,3,Waist,14,118,118,195,207,207,257,257,162,162,207,207,207,117.633
22519,Holy,1,1,Wrist,4,97,97,121,165,165,196,196,121,121,165,165,165,96.009
22519,Holy,2,1,Wrist,5,97,97,121,165,165,196,196,121,121,165,165,165,96.009
22519,Holy,3,2,Wrist,9,97,97,121,165,165,196,196,121,121,165,165,165,96.009
22519,Holy,4,3,Wrist,11,97,97,121,165,165,196,196,121,121,165,165,165,96.009
22519,Holy,5,4,Wrist,14,97,97,121,165,165,196,196,121,121,165,165,165,96.009
22589,Arc,1,1,Two Hand,4,124,120,151,183,243,243,243,146,146,183,243,243,123.586
22589,Fire,1,1,Two Hand,4,249,225,325,371,435,435,515,294,294,362,435,435,248.948
22589,Arc,2,1,Two Hand,6,124,120,151,183,243,243,243,146,146,183,243,243,123.586
22589,Fire,2,1,Two Hand,6,249,225,325,371,435,435,515,294,294,362,435,435,248.948
22589,Arc,3,1,Two Hand,9,124,120,151,183,243,243,243,146,146,183,243,243,123.586
22589,Fire,3,1,Two Hand,9,249,225,325,371,435,435,515,294,294,362,435,435,248.948
22589,Arc,4,1,Two Hand,10,124,120,151,183,243,243,243,146,146,183,243,243,123.586
22589,Fire,4,1,Two Hand,10,249,225,325,371,435,435,515,294,294,362,435,435,248.948
22589,Arc,5,1,Two Hand,13,124,120,151,183,243,243,243,146,146,183,243,243,123.586
22589,Fire,5,1,Two Hand,13,249,225,325,371,435,435,515,294,294,362,435,435,248.948
22630,Aff,1,1,Two Hand,3,195,195,247,281,338,338,402,217,217,265,338,338,194.269
22630,Aff,2,1,Two Hand,5,195,195,247,281,338,338,402,217,217,265,338,338,194.269
22630,Aff,3,1,Two Hand,8,195,195,247,281,338,338,402,217,217,265,338,338,194.269
22630,Dest,1,1,Two Hand,3,254,254,315,359,437,437,502,283,283,348,437,437,253.457
22630,Dest,2,1,Two Hand,5,254,254,315,359,437,437,502,283,283,348,437,437,253.457
22630,Dest,3,1,Two Hand,8,254,254,315,359,437,437,502,283,283,348,437,437,253.457
22630,Dest,4,1,Two Hand,9,254,254,315,359,437,437,502,283,283,348,437,437,253.457
22630,Aff,4,1,Two Hand,9,195,195,247,281,338,338,402,217,217,265,338,338,194.269
22630,Dest,5,1,Two Hand,12,254,254,315,359,437,437,502,283,283,348,437,437,253.457
22630,Aff,5,1,Two Hand,12,195,195,247,281,338,338,402,217,217,265,338,338,194.269
22631,Holy,1,1,Two Hand,4,460,460,606,649,649,834,834,511,511,649,649,649,459.443
22631,Holy,2,1,Two Hand,5,460,460,606,649,649,834,834,511,511,649,649,649,459.443
22631,Holy,3,2,Two Hand,7,460,460,606,649,649,834,834,511,511,649,649,649,459.443
22631,Holy,4,3,Two Hand,8,460,460,606,649,649,834,834,511,511,649,649,649,459.443
22631,Holy,5,4,Two Hand,10,460,460,606,649,649,834,834,511,511,649,649,649,459.443
22631,Shad,,1,Two Hand,-,125,125,224,254,324,324,353,208,208,249,324,324,124.706
22632,Tree,1,1,Two Hand,4,322,322,450,516,516,650,650,405,405,516,516,516,322
22632,Tree,2,1,Two Hand,5,322,322,450,516,516,650,650,405,405,516,516,516,322
22632,Tree,3,2,Two Hand,7,322,322,450,516,516,650,650,405,405,516,516,516,322
22632,Tree,4,3,Two Hand,8,322,322,450,516,516,650,650,405,405,516,516,516,322
22632,Tree,5,4,Two Hand,10,322,322,450,516,516,650,650,405,405,516,516,516,322
22632,Cat,1,1,Two Hand,13,807,807,1350,1498,1635,1635,1977,1313,1313,1471,1602,1602,806.67841
22632,Cat,2,1,Two Hand,15,807,807,1350,1498,1635,1635,1977,1313,1313,1471,1602,1602,806.67841
22632,Cat,3,1,Two Hand,17,807,807,1350,1498,1635,1635,1977,1313,1313,1471,1602,1602,806.67841
22632,Bear,1,1,Two Hand,17,1098,1098,1713,1865,2024,2024,2323,1639,1639,1811,1969,1969,1097.80033
22632,Cat,4,1,Two Hand,18,807,807,1350,1498,1635,1635,1977,1313,1313,1471,1602,1602,806.67841
22632,Bear,2,1,Two Hand,21,1098,1098,1713,1865,2024,2024,2323,1639,1639,1811,1969,1969,1097.80033
22632,Cat,5,1,Two Hand,22,807,807,1350,1498,1635,1635,1977,1313,1313,1471,1602,1602,806.67841
22632,Bear,3,1,Two Hand,25,1098,1098,1713,1865,2024,2024,2323,1639,1639,1811,1969,1969,1097.80033
22632,Bear,4,1,Two Hand,26,1098,1098,1713,1865,2024,2024,2323,1639,1639,1811,1969,1969,1097.80033
22632,Bear,5,1,Two Hand,30,1098,1098,1713,1865,2024,2024,2323,1639,1639,1811,1969,1969,1097.80033
22730,Shad,1,1,Waist,8,45,45,79,98,98,98,107,79,79,80,90,90,44.071
22730,Shad,2,1,Waist,10,45,45,79,98,98,98,107,79,79,80,90,90,44.071
22730,Shad,3,1,Waist,12,45,45,79,98,98,98,107,79,79,80,90,90,44.071
22730,Ele,1,1,Waist,12,55,55,81,96,110,110,125,81,81,89,110,110,54.53
22730,Shad,4,1,Waist,13,45,45,79,98,98,98,107,79,79,80,90,90,44.071
22730,Aff,1,1,Waist,13,50,50,78,122,122,122,142,78,78,89,97,97,49.135
22731,Shad,1,1,Back,6,37,31,47,47,68,68,88,47,47,47,57,57,36.7736
22731,Owl,1,1,Back,6,44,34,60,60,64,64,90,54,54,54,64,64,43.4
22731,Shad,2,1,Back,7,37,31,47,47,68,68,88,47,47,47,57,57,36.7736
22731,Owl,2,1,Back,7,44,34,60,60,64,64,90,54,54,54,64,64,43.4
22731,Dest,1,1,Back,7,54,41,75,75,101,101,123,65,65,65,85,85,53.287
22731,Dest,2,1,Back,8,54,41,75,75,101,101,123,65,65,65,85,85,53.287
22731,Fire,2,1,Back,8,54,42,75,75,83,83,116,70,70,70,83,83,53.6
22731,Owl,3,1,Back,9,44,34,60,60,64,64,90,54,54,54,64,64,43.4
22731,Fire,2,1,Back,9,54,42,75,75,83,83,116,70,70,70,83,83,53.6
22731,Shad,3,1,Back,10,37,31,47,47,68,68,88,47,47,47,57,57,36.7736
22731,Aff,1,1,Back,7,43,31,60,60,81,81,96,50,50,50,65,65,42.159
22731,Aff,2,1,Back,8,43,31,60,60,81,81,96,50,50,50,65,65,42.159
22731,Aff,3,1,Back,11,43,31,60,60,81,81,96,50,50,50,65,65,42.159
22731,Aff,4,1,Back,14,43,31,60,60,81,81,96,50,50,50,65,65,42.159
22731,Dest,3,1,Back,11,54,41,75,75,101,101,123,65,65,65,85,85,53.287
22731,Owl,4,1,Back,12,44,34,60,60,64,64,90,54,54,54,64,64,43.4
22731,Fire,3,1,Back,12,54,42,75,75,83,83,116,70,70,70,83,83,53.6
22731,Shad,4,1,Back,13,37,31,47,47,68,68,88,47,47,47,57,57,36.7736
22731,Ele,1,1,Back,14,36,33,56,56,69,69,100,56,56,56,69,69,35.62
22731,Owl,5,1,Back,14,44,34,60,60,64,64,90,54,54,54,64,64,43.4
22731,Arc,1,1,Back,15,25,23,37,38,60,60,79,37,37,38,60,60,24.722
22731,Shad,5,1,Back,15,37,31,47,47,68,68,88,47,47,47,57,57,36.7736
22731,Ele,2,1,Back,15,36,33,56,56,69,69,100,56,56,56,69,69,35.62
22731,Dest,4,1,Back,15,54,41,75,75,101,101,123,65,65,65,85,85,53.287
22798,Bear,1,1,Two Hand,24,862,862,1713,1865,2024,2024,2323,1639,1639,1811,1969,1969,861.24023
22798,Bear,2,1,Two Hand,29,862,862,1713,1865,2024,2024,2323,1639,1639,1811,1969,1969,861.24023
22798,Cat,1,1,Two Hand,30,430,430,1350,1498,1635,1635,1977,1313,1313,1471,1602,1602,429.85811
22798,Arms,1,1,Two Hand,39,904,904,1177,1288,1378,1378,1482,1177,1177,1288,1378,1378,903.46
22799,Dest,1,1,Two Hand,12,188,188,315,359,437,437,502,283,283,348,437,437,187.037
22799,Dest,2,1,Two Hand,14,188,188,315,359,437,437,502,283,283,348,437,437,187.037
22799,Ele,1,1,Two Hand,10,157,157,245,291,367,367,367,238,238,291,367,367,156.83
22799,Shad,1,1,Two Hand,11,133,133,224,254,324,324,353,208,208,249,324,324,132.948
22799,Arc,1,1,Two Hand,12,100,100,151,183,243,243,243,146,146,183,243,243,99.636
22799,Aff,1,1,Two Hand,12,143,143,247,281,338,338,402,217,217,265,338,338,142.505
22799,Ele,2,1,Two Hand,12,157,157,245,291,367,367,367,238,238,291,367,367,156.83
22799,Fire,1,1,Two Hand,12,196,196,325,371,435,435,515,294,294,362,435,435,195.378
22799,Shad,2,1,Two Hand,13,133,133,224,254,324,324,353,208,208,249,324,324,132.948
22799,Arc,2,1,Two Hand,14,100,100,151,183,243,243,243,146,146,183,243,243,99.636
22799,Aff,2,1,Two Hand,14,143,143,247,281,338,338,402,217,217,265,338,338,142.505
22799,Owl,1,1,Two Hand,14,155,155,260,295,343,343,412,234,234,287,343,343,154.58
22799,Fire,2,1,Two Hand,14,196,196,325,371,435,435,515,294,294,362,435,435,195.378
22799,Shad,,1,Two Hand,-,133,133,224,254,324,324,353,208,208,249,324,324,132.948
22799,Owl,,1,Two Hand,-,155,155,260,295,343,343,412,234,234,287,343,343,154.58
22800,Dest,1,1,Two Hand,15,175,150,315,359,437,437,502,283,283,348,437,437,174.593
22800,Aff,1,1,Two Hand,15,136,113,247,281,338,338,402,217,217,265,338,338,135.953
22800,Shad,1,1,Two Hand,15,128,115,224,254,324,324,353,208,208,249,324,324,127.1672
22800,Fire,1,1,Two Hand,15,177,153,325,371,435,435,515,294,294,362,435,435,176.63
22800,Shad,,1,Two Hand,-,128,115,224,254,324,324,353,208,208,249,324,324,127.1672
22800,Owl,,1,Two Hand,-,144,125,260,295,343,343,412,234,234,287,343,343,143.6
22801,Resto,1,1,Two Hand,11,213,213,455,552,552,690,690,432,432,552,552,552,212.76
22801,Resto,2,1,Two Hand,12,213,213,455,552,552,690,690,432,432,552,552,552,212.76
22801,Holy,1,1,Two Hand,12,269,269,606,649,649,834,834,511,511,649,649,649,268.134
22801,Tree,1,1,Two Hand,13,195,195,450,516,516,650,650,405,405,516,516,516,194.4
22801,Holy,2,1,Two Hand,13,269,269,606,649,649,834,834,511,511,649,649,649,268.134
22801,Tree,2,1,Two Hand,14,195,195,450,516,516,650,650,405,405,516,516,516,194.4
22801,Resto,3,2,Two Hand,14,213,213,455,552,552,690,690,432,432,552,552,552,212.76
22801,Resto,4,3,Two Hand,15,213,213,455,552,552,690,690,432,432,552,552,552,212.76
22801,Holy,3,2,Two Hand,15,269,269,606,649,649,834,834,511,511,649,649,649,268.134
22808,Fury,1,1,Off Hand,28,1060,1053,1479,1678,1738,1738,1787,1479,1479,1678,1738,1738,1059.38
22808,Fury,2,1,Off Hand,34,1060,1053,1479,1678,1738,1738,1787,1479,1479,1678,1738,1738,1059.38
22808,Fury,1,1,Main Hand,41,1060,1053,1578,1686,1920,1920,1920,1578,1578,1686,1907,1907,1059.38
22808,Fury,3,1,Off Hand,42,1060,1053,1479,1678,1738,1738,1787,1479,1479,1678,1738,1738,1059.38
22808,Fury,4,1,Off Hand,44,1060,1053,1479,1678,1738,1738,1787,1479,1479,1678,1738,1738,1059.38
22811,Fury,1,1,Ranged,15,22,22,33,34,34,44,69,33,33,34,34,44,21.4
22811,BM,1,1,Ranged,28,493,493,698,744,758,758,1350,698,698,744,758,758,492.95
22811,SV,1,1,Ranged,29,495,495,761,787,790,790,1411,761,761,761,790,790,494.35
22812,Fury,1,1,Ranged,7,25,25,33,34,34,44,69,33,33,34,34,44,24.96
22812,Fury,2,1,Ranged,9,25,25,33,34,34,44,69,33,33,34,34,44,24.96
22812,Fury,3,1,Ranged,10,25,25,33,34,34,44,69,33,33,34,34,44,24.96
22812,BM,1,1,Ranged,11,552,552,698,744,758,758,1350,698,698,744,758,758,551.95
22812,Fury,4,1,Ranged,12,25,25,33,34,34,44,69,33,33,34,34,44,24.96
22812,BM,2,1,Ranged,14,552,552,698,744,758,758,1350,698,698,744,758,758,551.95
22812,SV,1,1,Ranged,14,554,554,761,787,790,790,1411,761,761,761,790,790,553.35
22812,Fury,5,1,Ranged,15,25,25,33,34,34,44,69,33,33,34,34,44,24.96
22812,SV,2,1,Ranged,17,554,554,761,787,790,790,1411,761,761,761,790,790,553.35
22812,BM,3,1,Ranged,22,552,552,698,744,758,758,1350,698,698,744,758,758,551.95
22812,BM,4,1,Ranged,24,552,552,698,744,758,758,1350,698,698,744,758,758,551.95
22812,SV,3,1,Ranged,25,554,554,761,787,790,790,1411,761,761,761,790,790,553.35
22812,SV,4,1,Ranged,27,554,554,761,787,790,790,1411,761,761,761,790,790,553.35
22812,BM,5,1,Ranged,30,552,552,698,744,758,758,1350,698,698,744,758,758,551.95
22812,Arms,,1,Ranged,-,24,24,31,32,32,41,62,31,31,32,32,41,23.788
22816,Fury,1,1,Off Hand,27,1069,1069,1479,1678,1738,1738,1787,1479,1479,1678,1738,1738,1069
22816,Fury,2,1,Off Hand,33,1069,1069,1479,1678,1738,1738,1787,1479,1479,1678,1738,1738,1069
22816,Fury,1,1,Main Hand,40,1069,1069,1578,1686,1920,1920,1920,1578,1578,1686,1907,1907,1069
22816,Fury,3,1,Off Hand,41,1069,1069,1479,1678,1738,1738,1787,1479,1479,1678,1738,1738,1069
22816,Fury,4,1,Off Hand,43,1069,1069,1479,1678,1738,1738,1787,1479,1479,1678,1738,1738,1069
22816,Enh,1,1,One Hand,45,535,535,783,831,855,855,972,783,783,831,832,832,534.5276
22819,Heal,4,3,Off Hand,1,69,69,80,98,98,122,122,80,80,98,98,98,68.5
22819,Resto,1,1,Off Hand,4,74,74,84,99,99,138,138,84,84,99,99,99,73.2
22819,Resto,2,1,Off Hand,5,74,74,84,99,99,138,138,84,84,99,99,99,73.2
22819,Heal,1,1,Off Hand,6,69,69,80,98,98,122,122,80,80,98,98,98,68.5
22819,Heal,2,1,Off Hand,9,69,69,80,98,98,122,122,80,80,98,98,98,68.5
22819,Resto,3,2,Off Hand,9,74,74,84,99,99,138,138,84,84,99,99,99,73.2
22819,Resto,4,3,Off Hand,12,74,74,84,99,99,138,138,84,84,99,99,99,73.2
22819,Heal,3,2,Off Hand,13,69,69,80,98,98,122,122,80,80,98,98,98,68.5
22820,Aff,1,1,Ranged,6,25,14,33,46,46,46,57,27,27,30,30,32,24.716
22820,Dest,1,1,Ranged,6,31,18,40,55,55,55,72,36,36,38,38,44,30.312
22820,Aff,2,1,Ranged,7,25,14,33,46,46,46,57,27,27,30,30,32,24.716
22820,Dest,2,1,Ranged,7,31,18,40,55,55,55,72,36,36,38,38,44,30.312
22820,Shad,1,1,Ranged,8,19,13,25,34,35,35,53,25,25,26,26,31,18.5876
22820,Aff,3,1,Ranged,8,25,14,33,46,46,46,57,27,27,30,30,32,24.716
22820,Dest,3,1,Ranged,8,31,18,40,55,55,55,72,36,36,38,38,44,30.312
22820,Fire,3,1,Ranged,8,31,19,40,58,58,58,67,39,39,42,42,45,30.23
22820,Shad,2,1,Ranged,9,19,13,25,34,35,35,53,25,25,26,26,31,18.5876
22820,Aff,4,1,Ranged,9,25,14,33,46,46,46,57,27,27,30,30,32,24.716
22820,Dest,4,1,Ranged,9,31,18,40,55,55,55,72,36,36,38,38,44,30.312
22820,Fire,4,1,Ranged,9,31,19,40,58,58,58,67,39,39,42,42,45,30.23
22820,Aff,5,1,Ranged,10,25,14,33,46,46,46,57,27,27,30,30,32,24.716
22820,Fire,3,1,Ranged,10,31,19,40,58,58,58,67,39,39,42,42,45,30.23
22820,Shad,3,1,Ranged,11,19,13,25,34,35,35,53,25,25,26,26,31,18.5876
22820,Dest,5,1,Ranged,11,31,18,40,55,55,55,72,36,36,38,38,44,30.312
22820,Fire,5,1,Ranged,11,31,19,40,58,58,58,67,39,39,42,42,45,30.23
22820,Shad,4,1,Ranged,12,19,13,25,34,35,35,53,25,25,26,26,31,18.5876
22820,Fire,5,1,Ranged,13,31,19,40,58,58,58,67,39,39,42,42,45,30.23
22820,Arc,1,1,Ranged,14,13,11,21,21,21,26,44,21,21,21,21,26,12.878
22820,Shad,5,1,Ranged,15,19,13,25,34,35,35,53,25,25,26,26,31,18.5876
22821,Fire,1,1,Ranged,5,33,33,40,58,58,58,67,39,39,42,42,45,32.604
22821,Fire,2,1,Ranged,6,33,33,40,58,58,58,67,39,39,42,42,45,32.604
22821,Aff,1,1,Ranged,7,24,24,33,46,46,46,57,27,27,30,30,32,23.466
22821,Fire,3,1,Ranged,7,33,33,40,58,58,58,67,39,39,42,42,45,32.604
22821,Aff,2,1,Ranged,8,24,24,33,46,46,46,57,27,27,30,30,32,23.466
22821,Dest,1,1,Ranged,8,30,30,40,55,55,55,72,36,36,38,38,44,29.566
22821,Fire,4,1,Ranged,8,33,33,40,58,58,58,67,39,39,42,42,45,32.604
